hospital_name,payer_name,code,code_type,description,negotiated_rate,cash_price,setting,gross_charge,charge_min,charge_max,effective_price,source_file,is_outlier,payer_group,payer_canonical
Providence Regional Medical Center Everett,Community Health Plan of Washington - Medicaid Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,39230.96,,inpatient,,22256.58,104779.33,39230.96,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Providence Regional Medical Center Everett,Coordinated Care - Ambetter Exchange,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,45075.47,,inpatient,,22256.58,104779.33,45075.47,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Providence Regional Medical Center Everett,Coordinated Care - Cascade Care Select Exchange,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,35190.51,,inpatient,,22256.58,104779.33,35190.51,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Coordinated Care,Coordinated Care - Exchange
Providence Regional Medical Center Everett,Coordinated Care - Medicaid Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,29818.55,,inpatient,,22256.58,104779.33,29818.55,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Providence Regional Medical Center Everett,First Health/Coventry - Ameriben Solutions First Health All Commercial Plans,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,73461.43,,inpatient,,22256.58,104779.33,73461.43,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,First Health,First Health - Commercial
Providence Regional Medical Center Everett,Humana - Medicare Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,25120.58,,inpatient,,22256.58,104779.33,25120.58,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Humana,Humana - Medicare Advantage
Providence Regional Medical Center Everett,Kaiser - All Commercial Plans,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,32539.96,,inpatient,,22256.58,104779.33,32539.96,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Providence Regional Medical Center Everett,Kaiser - Medicare Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,24167.61,,inpatient,,22256.58,104779.33,24167.61,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
Providence Regional Medical Center Everett,Molina - Medicaid Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,26273.39,,inpatient,,22256.58,104779.33,26273.39,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Providence Regional Medical Center Everett,Providence Health Plan - Medicare Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,26085.59,,inpatient,,22256.58,104779.33,26085.59,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Providence Health Plan,Providence Health Plan - Medicare Advantage
Providence Regional Medical Center Everett,UnitedHealthCare - All Commercial Plans,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,63645.86,,inpatient,,22256.58,104779.33,63645.86,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Providence Regional Medical Center Everett,UnitedHealthCare - Medicaid Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,27991.18,,inpatient,,22256.58,104779.33,27991.18,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Providence Regional Medical Center Everett,UnitedHealthCare - Medicare Managed Care Plan,321,DRG,Percutaneous cardiovascular procedures with intraluminal device with MCC,25480.54,,inpatient,,22256.58,104779.33,25480.54,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicare Advantage
Providence Regional Medical Center Everett,Aetna - All Commercial Plans,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,41179.66,,inpatient,,15337.85,51410.6,41179.66,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Aetna,Aetna - Commercial
Providence Regional Medical Center Everett,Aetna - Gatekeeper Medicare Managed Care - HMO,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,16099.27,,inpatient,,15337.85,51410.6,16099.27,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Aetna,Aetna - Medicare Advantage
Providence Regional Medical Center Everett,Aetna - Non-Gatekeeper Medicare Managed Care - PPO,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,16229.26,,inpatient,,15337.85,51410.6,16229.26,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Aetna,Aetna - Medicare Advantage
Providence Regional Medical Center Everett,Amerigroup - Medicaid Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,20643.72,,inpatient,,15337.85,51410.6,20643.72,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Amerigroup,Amerigroup - Medicaid
Providence Regional Medical Center Everett,Blue Cross - Premera All Commercial Plans,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,44598.28,,inpatient,,15337.85,51410.6,44598.28,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Providence Regional Medical Center Everett,Blue Cross - Premera Medicare Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,16229.44,,inpatient,,15337.85,51410.6,16229.44,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Medicare Advantage
Providence Regional Medical Center Everett,Blue Cross - Premera - Lifewise Health Plan of Washington Affordable Care Network Other Commercial Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,28776.71,,inpatient,,15337.85,51410.6,28776.71,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Commercial
Providence Regional Medical Center Everett,Blue Shield - Regence All Commercial Plans,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,51410.6,,inpatient,,15337.85,51410.6,51410.6,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Providence Regional Medical Center Everett,Blue Shield - Regence Medicare Managed Care - PPO,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,17163.51,,inpatient,,15337.85,51410.6,17163.51,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Medicare Advantage
Providence Regional Medical Center Everett,Blue Shield - Uniform Exchange,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,33265.42,,inpatient,,15337.85,51410.6,33265.42,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Blue Shield,Blue Shield - Exchange
Providence Regional Medical Center Everett,Cigna - All Commercial Plans,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,46023.39,,inpatient,,15337.85,51410.6,46023.39,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Cigna,Cigna - Commercial
Providence Regional Medical Center Everett,Community Health Plan - Cascade Care Exchange,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,22189.8,,inpatient,,15337.85,51410.6,22189.8,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Exchange
Providence Regional Medical Center Everett,Community Health Plan of Washington - Medicaid Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,18633.37,,inpatient,,15337.85,51410.6,18633.37,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
Providence Regional Medical Center Everett,Coordinated Care - Medicaid Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,21626.76,,inpatient,,15337.85,51410.6,21626.76,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Coordinated Care,Coordinated Care - Medicaid
Providence Regional Medical Center Everett,First Choice - All Commercial Plans,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,37555.14,,inpatient,,15337.85,51410.6,37555.14,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,First Choice Health,First Choice Health - Commercial
Providence Regional Medical Center Everett,Humana - Medicare Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,16547.08,,inpatient,,15337.85,51410.6,16547.08,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Humana,Humana - Medicare Advantage
Providence Regional Medical Center Everett,Kaiser - All Commercial Plans,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,19127.52,,inpatient,,15337.85,51410.6,19127.52,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Commercial
Providence Regional Medical Center Everett,Kaiser - Medicare Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,15337.85,,inpatient,,15337.85,51410.6,15337.85,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
Providence Regional Medical Center Everett,Molina - Medicaid Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,18988.44,,inpatient,,15337.85,51410.6,18988.44,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Molina Healthcare,Molina Healthcare - Medicaid
Providence Regional Medical Center Everett,UnitedHealthCare - ACO Tiered Other Commercial Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,29743.44,,inpatient,,15337.85,51410.6,29743.44,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Providence Regional Medical Center Everett,UnitedHealthCare - All Commercial Plans,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,37933.94,,inpatient,,15337.85,51410.6,37933.94,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Commercial
Providence Regional Medical Center Everett,UnitedHealthCare - Medicaid Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,21626.33,,inpatient,,15337.85,51410.6,21626.33,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicaid
Providence Regional Medical Center Everett,UnitedHealthCare - Medicare Managed Care Plan,322,DRG,Percutaneous cardiovascular procedures with intraluminal device without MCC,16399.81,,inpatient,,15337.85,51410.6,16399.81,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,UnitedHealthcare,UnitedHealthcare - Medicare Advantage
Providence Regional Medical Center Everett,Aetna - All Commercial Plans,326,DRG,Stomach esophageal and duodenal procedures with MCC,62910.09,,inpatient,,1582.68,121169.4,62910.09,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Aetna,Aetna - Commercial
Providence Regional Medical Center Everett,Aetna - Non-Gatekeeper Medicare Managed Care - PPO,326,DRG,Stomach esophageal and duodenal procedures with MCC,104443.86,,inpatient,,1582.68,121169.4,104443.86,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Aetna,Aetna - Medicare Advantage
Providence Regional Medical Center Everett,Blue Cross - Premera Medicare Managed Care Plan,326,DRG,Stomach esophageal and duodenal procedures with MCC,44105.12,,inpatient,,1582.68,121169.4,44105.12,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Premera Blue Cross,Premera Blue Cross - Medicare Advantage
Providence Regional Medical Center Everett,Blue Shield - Regence All Commercial Plans,326,DRG,Stomach esophageal and duodenal procedures with MCC,121169.4,,inpatient,,1582.68,121169.4,121169.4,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Regence BlueShield,Regence BlueShield - Commercial
Providence Regional Medical Center Everett,Community Health Plan of Washington - Medicaid Managed Care Plan,326,DRG,Stomach esophageal and duodenal procedures with MCC,61855.12,,inpatient,,1582.68,121169.4,61855.12,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/providence_everett_standardcharges.json,False,Community Health Plan of WA,Community Health Plan of WA - Medicaid
